SITE,SITE DESCRIPTION,SUPPLIER NO,SUPPLIER NAME,INVOICE ID,INVOICE NO,DATE POSTED,PROJECT ID,PROJECT NAME,ACCOUNT,ACCOUNT DESCRIPTION,PLANNED DELIVERY DATE,SHIP TO ZIP,PO NO,PO LINE NO,PO REL NO,RECEIPT NO,PART NO,PART DESCRIPTION,COMM 1,COMM 2,PO PURCH QTY,PURCH UOM,PO INV QTY,INV UOM,INVOICED LINE QTY,INVOICE LINE TOTAL,PO PRICE,PO_HAS_PROJECT_FREIGHT,TOTAL_PO_VALUE,PROJECT_FREIGHT_COST,PRODUCT_ONLY_PO_VALUE,PROJECT_FREIGHT_PERCENT,FREIGHT_PERCENT_EXCL_PRODUCT,FREIGHT_≥90%_OF_PO,FREIGHT_GT_PRODUCT,NEGATIVE_FREIGHT_PERCENT,PROJECT_FREIGHT_LINE_COUNT,PO_HAS_MULTIPLE_PROJECT_FREIGHT_LINES,HIGH_FREIGHT_FLAG,PART DESCRIPTION CLEAN,IS_LABOR,PRODUCT_ORDER_COUNT,PRODUCT_ORDER_RANK,UOM_COMPARISON_STATUS,PO_INVOICE_COMPOSITE_KEY,PO_COMPOSITE_KEY_CONSISTENCY,Commodity Group,Description,Old/New,Priority,IS_MANUAL,ALL_PRIORITY,PRIORITY_PO_FLAG
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",628622,2066706,25-Apr-24,2402137956,No Longer Bound,2008,Received Not Yet Invoiced,22-Mar-24,30071,66991,1,1,1.0,212197-013,Shaw Commercial Resilient Branching Out (4308V) 12 Mil Coretec 7in x 48in 11/64in - Traverse Oak (56760),1VNL,2LVT,3549.44,SF,3549.44,SF,3549.44,6601.96,6601.96,False,6601.96,0.0,6601.96,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL RESILIENT BRANCHING OUT (4308V) 12 MIL CORETEC 7IN X 48IN 11/64IN - TRAVERSE OAK (56760),False,1.0,129.0,Match,66991|628622|2066706,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",628735,2066708,25-Apr-24,SPN189597,Piedmont Newnan South Tower,2008,Received Not Yet Invoiced,22-Mar-24,30071,74465,1,1,1.0,206151-001,Shaw Commercial Resilient Amalgam LL (4113V) Luxury Vinyl Tile 20in x 20in 3/16in - Pumice (13111),1VNL,2LVT,1506.96,SF,1506.96,SF,1506.96,4882.55,4882.55,False,9067.59,0.0,9067.59,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL RESILIENT AMALGAM LL (4113V) LUXURY VINYL TILE 20IN X 20IN 3/16IN - PUMICE (13111),False,2.0,128.0,Match,74465|628735|2066708,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",628735,2066708,25-Apr-24,SPN189597,Piedmont Newnan South Tower,2008,Received Not Yet Invoiced,22-Mar-24,30071,74465,3,1,1.0,206151-003,Shaw Commercial Resilient Amalgam LL (4113V) Luxury Vinyl Tile 20in x 20in 3/16in - Ore (13506),1VNL,2LVT,1291.68,SF,1291.68,SF,1291.68,4185.04,4185.04,False,9067.59,0.0,9067.59,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL RESILIENT AMALGAM LL (4113V) LUXURY VINYL TILE 20IN X 20IN 3/16IN - ORE (13506),False,1.0,129.0,Match,74465|628735|2066708,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",627698,2381435,25-Apr-24,2403143425,Yamaha,2008,Received Not Yet Invoiced,24-Apr-24,30071,86981,1,1,1.0,198246-004,Shaw Contract Inlet (0926V) 20 mil commercial LVT w/ fiberglass 9in x 48in 5.0mm - Beech (26502),1VNL,2LVT,24.0,SF,24.0,SF,24.0,75.84,75.84,False,75.84,0.0,75.84,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT INLET (0926V) 20 MIL COMMERCIAL LVT W/ FIBERGLASS 9IN X 48IN 5.0MM - BEECH (26502),True,,,Match,86981|627698|2381435,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,104758,"Cain & Bultman, Inc.",597132,303104,25-Apr-24,2401131291,TEP Portal 10th floor,2008,Received Not Yet Invoiced,4-Apr-24,30071,80049,1,1,1.0,211021-011,Tarkett VCT II Flecks Phthalate-Free Vinyl 12in x 12in .125 - Shooting Star CG (557),1VNL,2VCT,5220.0,SF,5220.0,SF,5220.0,6427.56,6427.56,False,6427.56,0.0,6427.56,0.0,0.0,False,False,False,0,False,False,TARKETT VCT II FLECKS PHTHALATE-FREE VINYL 12IN X 12IN .125 - SHOOTING STAR CG (557),False,20.0,110.0,Match,80049|597132|303104,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",629501,2042890,26-Apr-24,2309115012,Eastside Medical 1st Floor Corridor,2008,Received Not Yet Invoiced,20-Mar-24,30071,74448,1,1,1.0,1000012948,Shaw Contract- In Unison 2.5 mm (4430v) 9in x 36in Thatch (91720),1VNL,2LVT,90.0,SF,90.0,SF,90.0,192.6,192.6,False,1280.7,0.0,1280.7,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT- IN UNISON 2.5 MM (4430V) 9IN X 36IN THATCH (91720),True,,,Match,74448|629501|2042890,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",629501,2042890,26-Apr-24,2309115012,Eastside Medical 1st Floor Corridor,2008,Received Not Yet Invoiced,20-Mar-24,30071,74448,2,1,1.0,184784-001,Shaw Commercial Hard Surfaces Strand (0516V) Luxury Vinyl Plank 18in x 36in 20 mil - Wool (16115),1VNL,2LVP,585.0,SF,585.0,SF,585.0,1088.1,1088.1,False,1280.7,0.0,1280.7,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES STRAND (0516V) LUXURY VINYL PLANK 18IN X 36IN 20 MIL - WOOL (16115),False,17.0,113.0,Match,74448|629501|2042890,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",629476,2042893,26-Apr-24,2401129764,PNH Newnan CT replacement,2008,Received Not Yet Invoiced,20-Mar-24,30071,74716,1,1,1.0,192392-002,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Root (00568),1VNL,2VCT,834.4,SF,834.4,SF,834.4,1568.67,1568.67,False,1568.67,0.0,1568.67,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES TERRAIN II 20 MIL (0454V) 20 MIL GLUE DOWN 6IN X 48IN 2.5 MM - ROOT (00568),False,43.0,87.0,Match,74716|629476|2042893,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",631249,2066711,28-Apr-24,SPN169004,Infinite Energy Center - Forum 1,2008,Received Not Yet Invoiced,15-Mar-24,30071,72405,1,1,1.0,1000014886,"Shaw Contract Stratum Defined (058UV) 7.09"" x 48.03"" 8mm 03004 Exemplify Field (003004)",40,40,1820.28,SF,1820.28,SF,1820.28,6844.24,6844.25,False,6844.25,0.0,6844.25,0.0,0.0,False,False,False,0,False,False,"SHAW CONTRACT STRATUM DEFINED (058UV) 7.09"" X 48.03"" 8MM 03004 EXEMPLIFY FIELD (003004)",True,,,Match,72405|631249|2066711,Consistent,40,Vinyl Tile,Old Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",631249,2066711,28-Apr-24,SPN169004,Infinite Energy Center - Forum 1,5205,PROJECT PO Variance M181 & M182,15-Mar-24,30071,72405,1,1,1.0,1000014886,"Shaw Contract Stratum Defined (058UV) 7.09"" x 48.03"" 8mm 03004 Exemplify Field (003004)",40,40,1820.28,SF,1820.28,SF,,0.01,,False,6844.25,0.0,6844.25,0.0,0.0,False,False,False,0,False,False,"SHAW CONTRACT STRATUM DEFINED (058UV) 7.09"" X 48.03"" 8MM 03004 EXEMPLIFY FIELD (003004)",True,,,Match,72405|631249|2066711,Consistent,40,Vinyl Tile,Old Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",574275,2112434,30-Apr-24,2402140335,NSH Barfield Imaging,2008,Received Not Yet Invoiced,27-Mar-24,30071,76578,1,1,1.0,215419-005,Shaw Resilient Tile & Plank Inlet II (4372V) 20 mil squared edge 9in x 48in 5.0mm - Valley (72103),1VNL,2VCT,48.0,SF,48.0,SF,48.0,165.12,165.12,False,165.12,0.0,165.12,0.0,0.0,False,False,False,0,False,False,SHAW RESILIENT TILE & PLANK INLET II (4372V) 20 MIL SQUARED EDGE 9IN X 48IN 5.0MM - VALLEY (72103),False,16.0,114.0,Match,76578|574275|2112434,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",574613,2112436,30-Apr-24,2403145517,TRC STAFFING KENNESAW,2008,Received Not Yet Invoiced,27-Mar-24,30071,76861,1,1,1.0,175523-005,Shaw Contract Essential BL (5A188) ClassicBac 12' - Perfect Charcoal (88505),1CBL,2CBL,110.0,SY,110.0,SY,110.0,985.6,985.6,False,985.6,0.0,985.6,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT ESSENTIAL BL (5A188) CLASSICBAC 12' - PERFECT CHARCOAL (88505),True,,,Match,76861|574613|2112436,Consistent,1CBL,Carpet BL,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",580284,2134401,30-Apr-24,2402140034,Mens Clubhouse Locker Room,2008,Received Not Yet Invoiced,29-Mar-24,30071,77533,1,1,3.0,191436-003,Shaw Contract Purpose Tile (5T209) Multi Level Pattern Loop 24in x 24in - Nocturne (08557),1CPT,2CPT,755.548,SY,755.55,SY,26.66,319.65,319.65,False,9059.04,0.0,9059.04,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT PURPOSE TILE (5T209) MULTI LEVEL PATTERN LOOP 24IN X 24IN - NOCTURNE (08557),True,,,Match,77533|580284|2134401,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",580284,2134401,30-Apr-24,2402140034,Mens Clubhouse Locker Room,2008,Received Not Yet Invoiced,29-Mar-24,30071,77533,1,1,1.0,191436-003,Shaw Contract Purpose Tile (5T209) Multi Level Pattern Loop 24in x 24in - Nocturne (08557),1CPT,2CPT,755.548,SY,755.55,SY,17.77,213.06,213.06,False,9059.04,0.0,9059.04,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT PURPOSE TILE (5T209) MULTI LEVEL PATTERN LOOP 24IN X 24IN - NOCTURNE (08557),True,,,Match,77533|580284|2134401,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",580284,2134401,30-Apr-24,2402140034,Mens Clubhouse Locker Room,5205,PROJECT PO Variance M181 & M182,29-Mar-24,30071,77533,1,1,4.0,191436-003,Shaw Contract Purpose Tile (5T209) Multi Level Pattern Loop 24in x 24in - Nocturne (08557),1CPT,2CPT,755.548,SY,755.55,SY,,0.01,,False,9059.04,0.0,9059.04,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT PURPOSE TILE (5T209) MULTI LEVEL PATTERN LOOP 24IN X 24IN - NOCTURNE (08557),True,,,Match,77533|580284|2134401,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",580284,2134401,30-Apr-24,2402140034,Mens Clubhouse Locker Room,2008,Received Not Yet Invoiced,29-Mar-24,30071,77533,1,1,5.0,191436-003,Shaw Contract Purpose Tile (5T209) Multi Level Pattern Loop 24in x 24in - Nocturne (08557),1CPT,2CPT,755.548,SY,755.55,SY,0.04,0.46,0.46,False,9059.04,0.0,9059.04,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT PURPOSE TILE (5T209) MULTI LEVEL PATTERN LOOP 24IN X 24IN - NOCTURNE (08557),True,,,Match,77533|580284|2134401,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",580284,2134401,30-Apr-24,2402140034,Mens Clubhouse Locker Room,2008,Received Not Yet Invoiced,29-Mar-24,30071,77533,1,1,4.0,191436-003,Shaw Contract Purpose Tile (5T209) Multi Level Pattern Loop 24in x 24in - Nocturne (08557),1CPT,2CPT,755.548,SY,755.55,SY,533.31,6394.38,6394.39,False,9059.04,0.0,9059.04,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT PURPOSE TILE (5T209) MULTI LEVEL PATTERN LOOP 24IN X 24IN - NOCTURNE (08557),True,,,Match,77533|580284|2134401,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",580284,2134401,30-Apr-24,2402140034,Mens Clubhouse Locker Room,5205,PROJECT PO Variance M181 & M182,29-Mar-24,30071,77533,1,1,5.0,191436-003,Shaw Contract Purpose Tile (5T209) Multi Level Pattern Loop 24in x 24in - Nocturne (08557),1CPT,2CPT,755.548,SY,755.55,SY,,0.02,,False,9059.04,0.0,9059.04,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT PURPOSE TILE (5T209) MULTI LEVEL PATTERN LOOP 24IN X 24IN - NOCTURNE (08557),True,,,Match,77533|580284|2134401,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",580284,2134401,30-Apr-24,2402140034,Mens Clubhouse Locker Room,2008,Received Not Yet Invoiced,29-Mar-24,30071,77533,1,1,2.0,191436-003,Shaw Contract Purpose Tile (5T209) Multi Level Pattern Loop 24in x 24in - Nocturne (08557),1CPT,2CPT,755.548,SY,755.55,SY,177.77,2131.46,2131.46,False,9059.04,0.0,9059.04,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT PURPOSE TILE (5T209) MULTI LEVEL PATTERN LOOP 24IN X 24IN - NOCTURNE (08557),True,,,Match,77533|580284|2134401,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",580311,2134402,30-Apr-24,2403146041,Project Wavespace - Ernst and Young,2008,Received Not Yet Invoiced,29-Mar-24,30071,77611,1,1,1.0,193175-006,Shaw Contract Poured Tile (5T206) Multi Level Pattern Loop 24in x 24in - Granite (06500),1CPT,2CPT,95.99,SY,95.99,SY,95.99,1778.69,1778.69,False,1778.88,0.0,1778.88,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT POURED TILE (5T206) MULTI LEVEL PATTERN LOOP 24IN X 24IN - GRANITE (06500),True,,,Match,77611|580311|2134402,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",580311,2134402,30-Apr-24,2403146041,Project Wavespace - Ernst and Young,5205,PROJECT PO Variance M181 & M182,29-Mar-24,30071,77611,1,1,1.0,193175-006,Shaw Contract Poured Tile (5T206) Multi Level Pattern Loop 24in x 24in - Granite (06500),1CPT,2CPT,95.99,SY,95.99,SY,,0.19,,False,1778.88,0.0,1778.88,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT POURED TILE (5T206) MULTI LEVEL PATTERN LOOP 24IN X 24IN - GRANITE (06500),True,,,Match,77611|580311|2134402,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",580834,2134403,30-Apr-24,2311121768,Amwins 17th Floor Golf Sim,5205,PROJECT PO Variance M181 & M182,29-Mar-24,30071,77962,1,1,1.0,210597-004,Shaw Commercial Resilient Branching Out (4256V) 20 mil squared edge 6in x 48in 5.0mm - Riverside Oak (56140),1VNL,2VCT,60.0,SF,60.0,SF,,4.8,,False,201.6,0.0,201.6,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL RESILIENT BRANCHING OUT (4256V) 20 MIL SQUARED EDGE 6IN X 48IN 5.0MM - RIVERSIDE OAK (56140),False,7.0,123.0,Match,77962|580834|2134403,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",580834,2134403,30-Apr-24,2311121768,Amwins 17th Floor Golf Sim,2008,Received Not Yet Invoiced,29-Mar-24,30071,77962,1,1,1.0,210597-004,Shaw Commercial Resilient Branching Out (4256V) 20 mil squared edge 6in x 48in 5.0mm - Riverside Oak (56140),1VNL,2VCT,60.0,SF,60.0,SF,60.0,196.8,196.8,False,201.6,0.0,201.6,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL RESILIENT BRANCHING OUT (4256V) 20 MIL SQUARED EDGE 6IN X 48IN 5.0MM - RIVERSIDE OAK (56140),False,7.0,123.0,Match,77962|580834|2134403,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",580317,2134405,30-Apr-24,SPN201091,Presbyterian- Hearthstone Phase-1,5205,PROJECT PO Variance M181 & M182,29-Mar-24,30071,78066,1,1,1.0,189599-002,Shaw Contract Sculpt Loop 24X (5T183) Undefined 24in x 24in - Cork (83170),1CPT,2CPT,37.3331,SY,37.33,SY,,-0.06,,False,733.16,0.0,733.16,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT SCULPT LOOP 24X (5T183) UNDEFINED 24IN X 24IN - CORK (83170),True,,,Match,78066|580317|2134405,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",580317,2134405,30-Apr-24,SPN201091,Presbyterian- Hearthstone Phase-1,2008,Received Not Yet Invoiced,29-Mar-24,30071,78066,1,1,1.0,189599-002,Shaw Contract Sculpt Loop 24X (5T183) Undefined 24in x 24in - Cork (83170),1CPT,2CPT,37.3331,SY,37.33,SY,37.33,733.22,733.22,False,733.16,0.0,733.16,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT SCULPT LOOP 24X (5T183) UNDEFINED 24IN X 24IN - CORK (83170),True,,,Match,78066|580317|2134405,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",585222,2134406,30-Apr-24,2403144607,PCI D4C Dawsonville - Ortho Side,2008,Received Not Yet Invoiced,29-Mar-24,30071,77366,1,1,1.0,192392-005,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Echo (00775),1VNL,2VCT,2628.36,SF,2628.36,SF,2628.36,4941.32,4941.32,False,4547.06,0.0,4547.06,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES TERRAIN II 20 MIL (0454V) 20 MIL GLUE DOWN 6IN X 48IN 2.5 MM - ECHO (00775),False,46.0,84.0,Match,77366|585222|2134406,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",585222,2134406,30-Apr-24,2403144607,PCI D4C Dawsonville - Ortho Side,5205,PROJECT PO Variance M181 & M182,29-Mar-24,30071,77366,1,1,1.0,192392-005,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Echo (00775),1VNL,2VCT,2628.36,SF,2628.36,SF,,-394.26,,False,4547.06,0.0,4547.06,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES TERRAIN II 20 MIL (0454V) 20 MIL GLUE DOWN 6IN X 48IN 2.5 MM - ECHO (00775),False,46.0,84.0,Match,77366|585222|2134406,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",584796,2146666,30-Apr-24,SPN183026,CHOA Clinic Core and Shell CD 9/24,2008,Received Not Yet Invoiced,1-Apr-24,30071,78337,1,1,1.0,175713-005,Shaw Contract Portal Tile Eco (5T035) Undefined 24in x 24in - Sterling (34557),1CPT,2CPT,5.33,SY,5.33,SY,5.33,155.1,155.1,False,178.29,0.0,178.29,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT PORTAL TILE ECO (5T035) UNDEFINED 24IN X 24IN - STERLING (34557),True,,,Match,78337|584796|2146666,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",584796,2146666,30-Apr-24,SPN183026,CHOA Clinic Core and Shell CD 9/24,5205,PROJECT PO Variance M181 & M182,1-Apr-24,30071,78337,1,1,1.0,175713-005,Shaw Contract Portal Tile Eco (5T035) Undefined 24in x 24in - Sterling (34557),1CPT,2CPT,5.33,SY,5.33,SY,,23.19,,False,178.29,0.0,178.29,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT PORTAL TILE ECO (5T035) UNDEFINED 24IN X 24IN - STERLING (34557),True,,,Match,78337|584796|2146666,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",584648,2146667,30-Apr-24,SPN200181,CHOA Clinics Package 6 INT,5205,PROJECT PO Variance M181 & M182,1-Apr-24,30071,78402,1,1,1.0,185084-010,Shaw Contract Drift Tile (5T142) Multi Level Pattern Loop 9in x 36in - recharge (38530),1CPT,2CPT,5.0,SY,5.0,SY,,32.8,,False,139.0,0.0,139.0,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT DRIFT TILE (5T142) MULTI LEVEL PATTERN LOOP 9IN X 36IN - RECHARGE (38530),True,,,Match,78402|584648|2146667,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",584648,2146667,30-Apr-24,SPN200181,CHOA Clinics Package 6 INT,2008,Received Not Yet Invoiced,1-Apr-24,30071,78402,1,1,1.0,185084-010,Shaw Contract Drift Tile (5T142) Multi Level Pattern Loop 9in x 36in - recharge (38530),1CPT,2CPT,5.0,SY,5.0,SY,5.0,106.2,106.2,False,139.0,0.0,139.0,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT DRIFT TILE (5T142) MULTI LEVEL PATTERN LOOP 9IN X 36IN - RECHARGE (38530),True,,,Match,78402|584648|2146667,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",584620,2146668,30-Apr-24,SPN184466,CHOA Package 5 Clinic Bldg - Anc. 1,2008,Received Not Yet Invoiced,1-Apr-24,30071,78438,1,1,1.0,202348-016,Shaw Contract Endless Tile (5T305) Multi Level Pattern Loop 9in x 36in - Fragile (05760),1CPT,2CPT,5.0,SY,5.0,SY,5.0,135.1,135.1,False,135.1,0.0,135.1,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT ENDLESS TILE (5T305) MULTI LEVEL PATTERN LOOP 9IN X 36IN - FRAGILE (05760),True,,,Match,78438|584620|2146668,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",584664,2146669,30-Apr-24,2403146497,Medical Rotech,5205,PROJECT PO Variance M181 & M182,1-Apr-24,30071,78726,1,1,1.0,183682-002,Shaw Contract Basic Tile (5T121) Multi Level Pattern Loop 24in x 24in - Denim (17496),1CPT,2CPT,341.31,SY,341.31,SY,,0.32,,False,5276.96,0.0,5276.96,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT BASIC TILE (5T121) MULTI LEVEL PATTERN LOOP 24IN X 24IN - DENIM (17496),True,,,Match,78726|584664|2146669,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",584664,2146669,30-Apr-24,2403146497,Medical Rotech,2008,Received Not Yet Invoiced,1-Apr-24,30071,78726,1,1,1.0,183682-002,Shaw Contract Basic Tile (5T121) Multi Level Pattern Loop 24in x 24in - Denim (17496),1CPT,2CPT,341.31,SY,341.31,SY,341.31,5276.64,5276.65,False,5276.96,0.0,5276.96,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT BASIC TILE (5T121) MULTI LEVEL PATTERN LOOP 24IN X 24IN - DENIM (17496),True,,,Match,78726|584664|2146669,Consistent,1CPT,Carpet Tile,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",584639,2146670,30-Apr-24,SPN201091,Presbyterian- Hearthstone Phase-1,2008,Received Not Yet Invoiced,1-Apr-24,30071,78117,1,1,1.0,210314-009,Shaw Contract Adage (5A297) Ultraloc MB 12' - Hearten (27860),1CBL,2CBL,90.0,SY,90.0,SY,90.0,3360.6,3360.6,False,3360.6,0.0,3360.6,0.0,0.0,False,False,False,0,False,False,SHAW CONTRACT ADAGE (5A297) ULTRALOC MB 12' - HEARTEN (27860),True,,,Match,78117|584639|2146670,Consistent,1CBL,Carpet BL,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",584554,2146671,30-Apr-24,SPN184466,CHOA Package 5 Clinic Bldg - Anc. 1,2008,Received Not Yet Invoiced,1-Apr-24,30071,78427,1,1,1.0,190084-001,Shaw Commercial Hard Surfaces Unveil (0601V) 30 mil Luxury Vinyl Tile 9in x 36in 3 MM - Faded (01103),1VNL,2LVT,36.0,SF,36.0,SF,36.0,97.92,97.92,False,97.92,0.0,97.92,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES UNVEIL (0601V) 30 MIL LUXURY VINYL TILE 9IN X 36IN 3 MM - FADED (01103),False,9.0,121.0,Match,78427|584554|2146671,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,122034,Engineered Floors LLC,590543,6- 3454564,30-Apr-24,2403144638,GARDA WORLD ATLANTA,2008,Received Not Yet Invoiced,3-Apr-24,30071,75569,1,1,1.0,207933-008,J&J Sigture (V5018) 12 Mil LVP 9in x 48in 2.5 MM - Estate (1062),1VNL,2LVP,4176.0,SF,4176.0,SF,4176.0,4802.4,4802.4,False,4802.4,0.0,4802.4,0.0,0.0,False,False,False,0,False,False,J&J SIGTURE (V5018) 12 MIL LVP 9IN X 48IN 2.5 MM - ESTATE (1062),False,1.0,129.0,Match,75569|590543|6- 3454564,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
SPN,Spectra Norcross,103423,"Shaw Industries, Inc.",637984,2066714,1-May-24,2402140818,1506 Klondike Road Suite 306,2008,Received Not Yet Invoiced,22-Mar-24,30071,74990,1,1,1.0,192392-009,Shaw Commercial Hard Surfaces Terrain II 20 MIL (0454V) 20 mil glue down 6in x 48in 2.5 MM - Ash (00174),1VNL,2VCT,125.16,SF,125.16,SF,125.16,220.28,220.28,False,220.28,0.0,220.28,0.0,0.0,False,False,False,0,False,False,SHAW COMMERCIAL HARD SURFACES TERRAIN II 20 MIL (0454V) 20 MIL GLUE DOWN 6IN X 48IN 2.5 MM - ASH (00174),False,55.0,75.0,Match,74990|637984|2066714,Consistent,1VNL,Vinyl,New Commodity,Yes,False,True,True
